NUM_ID,First_author,Study_Year,Person_extracting,Date_extracted,Paper_double_checked,Short reference,Host.species,Host_family,Host_order,Host_strain,Host_type,Host_age,Habitat,Water,Parasite_or_pest,Antagonist_species,Antagonist_isolate,Antagonist_type_specific,Antagonist_type_general,Detection_method,Transmission_mode,Vector_type,Vector_species,Latitude,Longitude,Coordinates_provided_in_study,Location,Natural_or_ag,Sample_type,Same_plants_tested_multiple,Time_point,Months,Year,Start Date (yyyymm),Span (months),Number_sampled_locations,Coarse_spatial_scale,Approx_spatial_accuracy_width_km,Response metric,n,Infected,Incidence,Obs
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,13,June,2001,200106,1,1,Plantation,1,Incidence,100,94,0.94,2141
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,14,July,2001,200107,1,1,Plantation,1,Incidence,100,85,0.85,2142
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,15,August,2001,200108,1,1,Plantation,1,Incidence,100,98,0.98,2143
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,16,September,2001,200109,1,1,Plantation,1,Incidence,100,92,0.92,2144
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,17,October,2001,200110,1,1,Plantation,1,Incidence,100,92,0.92,2145
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,18,November,2001,200111,1,1,Plantation,1,Incidence,100,92,0.92,2146
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,19,December,2001,200112,1,1,Plantation,1,Incidence,100,91,0.91,2147
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,20,February,2002,200202,1,1,Plantation,1,Incidence,100,98,0.98,2148
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,21,March,2002,200203,1,1,Plantation,1,Incidence,100,97,0.97,2149
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,22,April,2002,200204,1,1,Plantation,1,Incidence,100,92,0.92,2150
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,23,May,2002,200205,1,1,Plantation,1,Incidence,100,92,0.92,2151
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,24,June,2002,200206,1,1,Plantation,1,Incidence,100,92,0.92,2152
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,25,July,2002,200207,1,1,Plantation,1,Incidence,100,91,0.91,2153
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,26,August,2002,200208,1,1,Plantation,1,Incidence,100,97,0.97,2154
962,Hatting,2011,Vianda,2021-08-11,Devin,Hatting_2011,Aspalathus linearis,Fabaceae,Fabales,NA,Shrub,06-Apr,Terrestrial,None,Pest,Monopetalotaxis candescens,NA,Insect,Pest,Visual,NA,NA,NA,-32.134,18.8,Yes,"Ysterfontein, South Africa",Ag,Plant,No,27,September,2002,200209,1,1,Plantation,1,Incidence,100,83,0.83,2155
871,Kumar,2011,Vianda,2021-08-11,Devin,Kumar_2011,Malus domestica,Rosaceae,Rosales,NA,Tree,06-Apr,Terrestrial,None,Parasite,Apple chlorotic leaf spot virus,NA,Virus,Virus,Visual,Mechanical,NA,NA,31.213,77.668,No,"Shimla district, India",Ag,Plant,Yes,0,June,2010,201006,1,5,Orchard,75,Incidence,250,42,0.168,2156
871,Kumar,2011,Vianda,2021-08-11,Devin,Kumar_2011,Malus domestica,Rosaceae,Rosales,NA,Tree,06-Apr,Terrestrial,None,Parasite,Apple mosaic virus,NA,Virus,Virus,Visual,Mechanical,NA,NA,31.213,77.668,No,"Shimla district, India",Ag,Plant,Yes,0,June,2010,201006,1,5,Orchard,75,Incidence,250,38,0.152,2157
871,Kumar,2011,Vianda,2021-08-11,Devin,Kumar_2011,Malus domestica,Rosaceae,Rosales,NA,Tree,06-Apr,Terrestrial,None,Parasite,Apple stem grooving virus,NA,Virus,Virus,Visual,Mechanical,NA,NA,31.213,77.668,No,"Shimla district, India",Ag,Plant,Yes,0,June,2010,201006,1,5,Orchard,75,Incidence,250,32,0.128,2158
871,Kumar,2011,Vianda,2021-08-11,Devin,Kumar_2011,Malus domestica,Rosaceae,Rosales,NA,Tree,06-Apr,Terrestrial,None,Parasite,Apple stem pitting virus,NA,Virus,Virus,Visual,Mechanical,NA,NA,31.213,77.668,No,"Shimla district, India",Ag,Plant,Yes,0,June,2010,201006,1,5,Orchard,75,Incidence,250,44,0.176,2159
871,Kumar,2011,Vianda,2021-08-11,Devin,Kumar_2011,Malus domestica,Rosaceae,Rosales,NA,Tree,06-Apr,Terrestrial,None,Parasite,Apple scar skin viroid,NA,Virus,Virus,Visual,grafting,NA,NA,31.213,77.668,No,"Shimla district, India",Ag,Plant,Yes,0,June,2010,201006,1,5,Orchard,75,Incidence,250,69,0.276,2160
849,Arain,2012,Vianda,2021-08-15,Devin,Arain_2012,Abelmoschus esculentus,Malvaceae,Malvales,NA,Okra,NA,Terrestrial,None,Parasite,Alternaria alternata,NA,Fungus,Eukaryotic parasite,Visual,Spores,NA,NA,25.594,68.445,No,"Matiari, Pakistan",Ag,Plant,Yes,0,June - October,2009,200906,5,1,Field,3,Incidence,100,54,0.54,2161
849,Arain,2012,Vianda,2021-08-15,Devin,Arain_2012,Abelmoschus esculentus,Malvaceae,Malvales,NA,Okra,NA,Terrestrial,None,Parasite,Alternaria alternata,NA,Fungus,Eukaryotic parasite,Visual,Spores,NA,NA,25.461,68.715,No,"Tando Allayar, Pakistan",Ag,Plant,Yes,0,June - October,2009,200906,5,1,Field,3,Incidence,100,56,0.56,2162
849,Arain,2012,Vianda,2021-08-15,Devin,Arain_2012,Abelmoschus esculentus,Malvaceae,Malvales,NA,Okra,NA,Terrestrial,None,Parasite,Alternaria alternata,NA,Fungus,Eukaryotic parasite,Visual,Spores,NA,NA,25.398,68.371,No,"Hyderabad, Pakistan",Ag,Plant,Yes,0,June - October,2009,200906,5,1,Field,15,Incidence,100,62,0.62,2163
849,Arain,2012,Vianda,2021-08-15,Devin,Arain_2012,Abelmoschus esculentus,Malvaceae,Malvales,NA,Okra,NA,Terrestrial,None,Parasite,Alternaria alternata,NA,Fungus,Eukaryotic parasite,Visual,Spores,NA,NA,25.129,68.537,No,"Tando Muhammad Khan, Pakistan",Ag,Plant,Yes,0,June - October,2009,200906,5,1,Field,3,Incidence,100,59,0.59,2164
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Greenbullet,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-A,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,9,Field,10,Incidence,540,259,0.48,2165
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Greenbullet,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-I,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,9,Field,10,Incidence,540,259,0.48,2166
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Greenbullet,Climbing plant,NA,Terrestrial,None,Parasite,Arabis mosaic virus,NA,Virus,Virus,ELISA,Propogation,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,9,Field,10,Incidence,540,211,0.39,2167
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Greenbullet,Climbing plant,NA,Terrestrial,None,Parasite,Hop mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,9,Field,10,Incidence,540,113,0.21,2168
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Greenbullet,Climbing plant,NA,Terrestrial,None,Parasite,Hop latent virus,NA,Virus,Virus,ELISA,Mechanical,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,9,Field,10,Incidence,540,70,0.13,2169
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Greenbullet,Climbing plant,NA,Terrestrial,None,Parasite,American hop latent virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,7,Field,10,Incidence,540,11,0.02,2170
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Sticklebract,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-A,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,4,Field,10,Incidence,240,125,0.52,2171
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Sticklebract,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-I,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,4,Field,10,Incidence,240,113,0.47,2172
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Sticklebract,Climbing plant,NA,Terrestrial,None,Parasite,Arabis mosaic virus,NA,Virus,Virus,ELISA,Propogation,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,4,Field,10,Incidence,240,101,0.42,2173
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Sticklebract,Climbing plant,NA,Terrestrial,None,Parasite,Hop mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,4,Field,10,Incidence,240,74,0.31,2174
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Sticklebract,Climbing plant,NA,Terrestrial,None,Parasite,Hop latent virus,NA,Virus,Virus,ELISA,Mechanical,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,4,Field,10,Incidence,240,96,0.4,2175
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Sticklebract,Climbing plant,NA,Terrestrial,None,Parasite,American hop latent virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,4,Field,10,Incidence,240,43,0.18,2176
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Harley's fulbright,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-A,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,2,Field,10,Incidence,120,92,0.77,2177
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Harley's fulbright,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-I,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,2,Field,10,Incidence,120,29,0.24,2178
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Harley's fulbright,Climbing plant,NA,Terrestrial,None,Parasite,Arabis mosaic virus,NA,Virus,Virus,ELISA,Propogation,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,2,Field,10,Incidence,120,48,0.4,2179
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Harley's fulbright,Climbing plant,NA,Terrestrial,None,Parasite,Hop mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,2,Field,10,Incidence,120,4,0.03,2180
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Harley's fulbright,Climbing plant,NA,Terrestrial,None,Parasite,Hop latent virus,NA,Virus,Virus,ELISA,Mechanical,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,2,Field,10,Incidence,120,4,0.03,2181
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Harley's fulbright,Climbing plant,NA,Terrestrial,None,Parasite,American hop latent virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,2,Field,10,Incidence,120,2,0.02,2182
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-A,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,9,Field,10,Incidence,540,59,0.11,2183
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-I,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,9,Field,10,Incidence,540,27,0.05,2184
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Arabis mosaic virus,NA,Virus,Virus,ELISA,Propogation,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,9,Field,10,Incidence,540,194,0.36,2185
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Hop mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,9,Field,10,Incidence,540,157,0.29,2186
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Hop latent virus,NA,Virus,Virus,ELISA,Mechanical,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,9,Field,10,Incidence,540,162,0.3,2187
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,American hop latent virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,7,Field,10,Incidence,420,63,0.15,2188
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Alpharoma,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-A,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,3,Field,10,Incidence,180,16,0.09,2189
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Alpharoma,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-I,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,3,Field,10,Incidence,180,0,0,2190
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Alpharoma,Climbing plant,NA,Terrestrial,None,Parasite,Arabis mosaic virus,NA,Virus,Virus,ELISA,Propogation,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,3,Field,10,Incidence,180,20,0.11,2191
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Alpharoma,Climbing plant,NA,Terrestrial,None,Parasite,Hop mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,3,Field,10,Incidence,180,31,0.17,2192
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Alpharoma,Climbing plant,NA,Terrestrial,None,Parasite,Hop latent virus,NA,Virus,Virus,ELISA,Mechanical,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,3,Field,10,Incidence,180,20,0.11,2193
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Alpharoma,Climbing plant,NA,Terrestrial,None,Parasite,American hop latent virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1984,198411,1,3,Field,10,Incidence,180,27,0.15,2194
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-A,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1985,198511,1,1,Field,10,Incidence,150,5,0.03,2195
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-I,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1985,198511,1,1,Field,10,Incidence,150,72,0.48,2196
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Arabis mosaic virus,NA,Virus,Virus,ELISA,Propogation,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1985,198511,1,1,Field,10,Incidence,150,114,0.76,2197
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Hop mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1985,198511,1,1,Field,10,Incidence,150,98,0.65,2198
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Hop latent virus,NA,Virus,Virus,ELISA,Mechanical,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1985,198511,1,1,Field,10,Incidence,150,134,0.89,2199
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,American hop latent virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1985,198511,1,1,Field,10,Incidence,150,0,0,2200
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-A,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,1,November,1986,198611,1,1,Field,10,Incidence,150,2,0.01,2201
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-I,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,1,November,1986,198611,1,1,Field,10,Incidence,150,74,0.49,2202
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Arabis mosaic virus,NA,Virus,Virus,ELISA,Propogation,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,1,November,1986,198611,1,1,Field,10,Incidence,150,111,0.74,2203
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Hop mosaic virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,1,November,1986,198611,1,1,Field,10,Incidence,150,129,0.86,2204
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Hop latent virus,NA,Virus,Virus,ELISA,Mechanical,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,1,November,1986,198611,1,1,Field,10,Incidence,150,146,0.97,2205
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,American hop latent virus,NA,Virus,Virus,ELISA,vectorborne,insect,Phorodon humuli,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,1,November,1986,198611,1,1,Field,10,Incidence,150,0,0,2206
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-A,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1985,198511,1,1,Field,10,Incidence,150,2,0.01,2207
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Necrotic ringspot virus,NRSV-I,Virus,Virus,ELISA,Seedborne,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1985,198511,1,1,Field,10,Incidence,150,18,0.12,2208
1777,Hay,1992,Vianda,2021-08-15,Devin,Hay_1992,Humulus lupulus,Cannabaceae,Rosales,Superalpha,Climbing plant,NA,Terrestrial,None,Parasite,Arabis mosaic virus,NA,Virus,Virus,ELISA,Propogation,NA,NA,-41.055,172.963,No,"Riwaka, New Zealand",Ag,Plant,Yes,0,November,1985,198511,1,1,Field,10,Incidence,150,33,0.22,2209
